Artist_album_id,Track_id,Track_name,Track_ms,Track_number
578OXGOEpLdz8x8o32O8Ks,1ze6nbAse3W9DuR0Qnx7oa,只要你快乐 - Live,226453,7
578OXGOEpLdz8x8o32O8Ks,0v9rwAgm5dV3QMFif2Po97,慢慢喜欢你 - Live,299989,8
7HPsFX9rIURDqg7rSQN4Eo,4BGgUBBd4vLTCxeS2Wp1vm,跟着感觉走 - Live,173867,1
7HPsFX9rIURDqg7rSQN4Eo,10whRUvf3VAEbhpDyKaxJo,唯一 - Live,254902,2
7HPsFX9rIURDqg7rSQN4Eo,2QC9pS6ey2BBh2Rlly7D9u,天下有情人 - Live,233000,3
7HPsFX9rIURDqg7rSQN4Eo,0oZLx2ja0C1Kyz5SFT6mCe,爱我 - Live,235718,4
7HPsFX9rIURDqg7rSQN4Eo,111Z0PlOXNLjdNYGBavInt,不要对他说 - Live,225709,5
7HPsFX9rIURDqg7rSQN4Eo,0kMrtOI8zR02D9l7ee2hxC,空心 - Live,257135,6
7HPsFX9rIURDqg7rSQN4Eo,2OKwp0H8Qghe8r6XiEjfnY,我们 - Live,248388,7
1IWolmWS3VDIFPkEtKHpLr,6HDICa8ZSFeVbCQbAWpiqx,閉上雙眼的時候,248639,1
1IWolmWS3VDIFPkEtKHpLr,4IA25kP33Mr9ct3HhbRLuL,好朋友,214598,2
1IWolmWS3VDIFPkEtKHpLr,7cqbVOZJMMHA605oENbmFP,美好的一天,229691,3
1IWolmWS3VDIFPkEtKHpLr,73GFgS8Z53RbU9ok4qsqgw,沒有人愛,253515,4
1IWolmWS3VDIFPkEtKHpLr,3eaOg5Gn5V1Sen9dZ09XGT,戀愛轉機,212509,5
1IWolmWS3VDIFPkEtKHpLr,6CXd8ustoRp4w4u66f31nm,我的自卑感,267308,6
1IWolmWS3VDIFPkEtKHpLr,4j8wCYsbQiND1P2SmJTuV6,小小,228670,7
1IWolmWS3VDIFPkEtKHpLr,3XRbl9i3NGzYvDVErunl46,閉上雙眼的時候 - Acoustic版,203592,8
3X1sMupgW7KQJQsk0QXAdM,3Os5KCno5iS7jsKMJyDdDY,最想你的,258250,1
3X1sMupgW7KQJQsk0QXAdM,7H6IPnAiQhzgPMeFRguSMd,BITE BACK,210800,2
3X1sMupgW7KQJQsk0QXAdM,2sObERoqN91PtbsJ14vTEJ,對賭,260439,3
3X1sMupgW7KQJQsk0QXAdM,5I0Bq41k3gNqXiobhbLjHm,SUGAR HIGH,159200,4
3X1sMupgW7KQJQsk0QXAdM,1K4viDkmDlxabXN2f39VfC,言不由衷,299560,5
3X1sMupgW7KQJQsk0QXAdM,6XJO3W4VrzfsERRgdeiFBO,浮誇,235874,6
3X1sMupgW7KQJQsk0QXAdM,3XuLnl4iyApl5j9RXrNZN4,一律建議分手吧,175874,7
3X1sMupgW7KQJQsk0QXAdM,1MzomU1zM1oEuyIAJ1upfu,感情用事,237124,8
3X1sMupgW7KQJQsk0QXAdM,5LsgKRnJWiUzVyvxdDLKR2,人間遇見,195625,9
3X1sMupgW7KQJQsk0QXAdM,5TzZwL4gU69qHiKKAkCXNo,忘了說，你已經很好了,238336,10
37a8fX3JtjXiMRvuTMhVOa,6VvcdIqFHX4T1QQJ1L4VVJ,劈你的雷正在路上,221000,1
37a8fX3JtjXiMRvuTMhVOa,6YGpTxWzC4hzNKzwp2HYnA,彩虹的微笑,172500,2
37a8fX3JtjXiMRvuTMhVOa,3nVm63feCNkGcXmuGUjKA3,愛你,210750,3
37a8fX3JtjXiMRvuTMhVOa,6E00DeHMoyVrwABkVZYe14,花的嫁紗,255500,4
37a8fX3JtjXiMRvuTMhVOa,55Wxza0JotyGGoVTRDUYlb,還是好朋友,219250,5
37a8fX3JtjXiMRvuTMhVOa,1w1HvjoZx6n6ohfC8UZMFP,我會好好的,270054,6
37a8fX3JtjXiMRvuTMhVOa,3WOvD3nk71WouTHvAMzyaV,月光,247695,7
37a8fX3JtjXiMRvuTMhVOa,0zNPysm8baLGb7b2wIr62W,睫毛彎彎,224250,8
37a8fX3JtjXiMRvuTMhVOa,6d3zYUT6bPqXOmQ5KlHJMc,組曲 (愛的天靈靈+水仙+飄飄),419250,9
37a8fX3JtjXiMRvuTMhVOa,2Mj8tmQNbrM9Cs11wppNdw,羽毛,166250,10
37a8fX3JtjXiMRvuTMhVOa,02EJDvgLOEM6fgo4HaExwe,明天見,161000,11
37a8fX3JtjXiMRvuTMhVOa,6gySSvMQpas1tqnAlBX8gj,黃昏曉,175250,12
37a8fX3JtjXiMRvuTMhVOa,25jkuN7SZbbBZVslAwvjqt,隱形的翅膀,141000,13
37a8fX3JtjXiMRvuTMhVOa,6D7tK9yJV16ml654lptsN8,曖昧,163000,14
37a8fX3JtjXiMRvuTMhVOa,68SuTP4bGogS8UK6cgemIA,大眠,249250,1
37a8fX3JtjXiMRvuTMhVOa,18cE3mx6fuf8ktJrBaqbRZ,那年夏天寧靜的海,250500,2
37a8fX3JtjXiMRvuTMhVOa,4JC8z8SHkrgHIGtiAjImSC,這就是愛,240500,3
37a8fX3JtjXiMRvuTMhVOa,45NtpS8sYqeE3yRSQ5VeBU,第一次愛的人,229250,4
37a8fX3JtjXiMRvuTMhVOa,5FIKMaNRQ8J4PmdOyxSsLM,Honey,213000,5
37a8fX3JtjXiMRvuTMhVOa,5pCJrHQGI3zW9ZOTnOmcKA,當你,263750,6
1YP4bCTCefCfWpZnjBSKWX,3W3H8M1ER8Bxy4A1aaJMfb,在青春迷失的咖啡館,217570,1
1YP4bCTCefCfWpZnjBSKWX,4P1UqHfajqreyZg2P4XvwU,披著狼皮的羊,201525,2
1YP4bCTCefCfWpZnjBSKWX,5KNSYduNC1bYi0ZHfysakv,愛的重量,214714,3
1YP4bCTCefCfWpZnjBSKWX,7t482kO8jHSXyBTALth2YL,生命中的美好缺憾,247884,4
1YP4bCTCefCfWpZnjBSKWX,4FbfmIXRCzDaCywj4kXrzu,教海鷗飛行的貓,215545,5
1YP4bCTCefCfWpZnjBSKWX,7wh3QFo6VdAr5wX1OOjieL,劈你的雷正在路上,221326,6
1YP4bCTCefCfWpZnjBSKWX,4poUMK6KEAAtKA31RaaVE3,大眠,239670,7
1YP4bCTCefCfWpZnjBSKWX,5ZvOIucclWqVlX6Jn04jbQ,到處不存在的我,261874,8
1YP4bCTCefCfWpZnjBSKWX,3SjJQIevOUdeGm1PXcIHVl,房客,193346,9
1YP4bCTCefCfWpZnjBSKWX,2yULTVzomb2J9k6jU31Qm0,沉睡的森林,219649,10
6eGnZZJvTQwRQaEDBoFrJk,2eLcBTdFdaFS9vObtUchvM,BFF,208600,1
6eGnZZJvTQwRQaEDBoFrJk,0VqXY3FEXvwgoz0eEwoiV2,少女的祈禱,215666,2
6eGnZZJvTQwRQaEDBoFrJk,3SxA6lhuYLDaC8BwjJ0ony,敢要敢不要,248160,3
6eGnZZJvTQwRQaEDBoFrJk,5y8bbYDzD9BT3k3NnXux0e,哭泣Baby,235373,4
6eGnZZJvTQwRQaEDBoFrJk,5ad5M0hkVljV2PRtTmNV6f,給我多一些,217000,5
6eGnZZJvTQwRQaEDBoFrJk,3sgA4Valqs3MTaMgdcMZYF,一點點,227293,6
6eGnZZJvTQwRQaEDBoFrJk,0KOuUfu5czbypsMrDMT8LO,遠在眼前的你,267866,7
6eGnZZJvTQwRQaEDBoFrJk,0HJBUcNnBKHSTn1F486mz3,我懂了,274373,8
6eGnZZJvTQwRQaEDBoFrJk,2aH8UF5f3f4rjQyRvjyB2A,一個人的日子,255693,9
6eGnZZJvTQwRQaEDBoFrJk,7AyuZmeKLHuQZx0TZEjwEc,去遠方,214973,10
4hzPgFDVDzsAk9fgumUEJl,4NwEZEXdFKoJxhqC7cIvXk,天使的偏執,262466,1
4hzPgFDVDzsAk9fgumUEJl,2NI5QKp5HATmdvawXYJ0ny,Baby Boy,195466,2
4hzPgFDVDzsAk9fgumUEJl,1TxDAkdVBsDoc2tkROJVnS,愛呢,251000,3
4hzPgFDVDzsAk9fgumUEJl,4RRLifE5piacGqebqW4W0D,陳淑芬與林志豪,229133,4
4hzPgFDVDzsAk9fgumUEJl,1ZoFvtnm7NzV3RIZRulBLY,昨天、今天,213733,5
4hzPgFDVDzsAk9fgumUEJl,5WaOtPYRa7PMZIlXx6zRVp,說不出的味道,253293,6
4hzPgFDVDzsAk9fgumUEJl,50dMVdjOV0CVczBgHSAyC5,孤獨的嘉年華會,264600,7
4hzPgFDVDzsAk9fgumUEJl,6gEUS7h1zjq5Uxx1rGwH7k,碰碰,204800,8
4hzPgFDVDzsAk9fgumUEJl,3kYzBPbzSqQqrgjvQ5G2sd,兩人份的幸福,255400,9
4hzPgFDVDzsAk9fgumUEJl,1E1DnWfBitOm6zO6enz9cE,從未到過的地方,233773,10
65ERfZiHpboFggL2pxdAjT,6I5wSuM9xhwL6cchfskeEw,愛不愛 (Intro),39866,1
65ERfZiHpboFggL2pxdAjT,28I269iDvkDyb2Fqo2p1TI,愛不愛,216066,2
65ERfZiHpboFggL2pxdAjT,5CvARZISWKoOo4s3PQJJTn,變成陌生人,269093,3
65ERfZiHpboFggL2pxdAjT,1VQEHcQNjxfFacoReVc0F5,上了你的癮,280173,4
65ERfZiHpboFggL2pxdAjT,2sUsDoVH0dpD0cP84zS0go,忘了我也不錯 (Intro),41293,5
65ERfZiHpboFggL2pxdAjT,337ibeqTp7BbarXzMmdmPQ,忘了我也不錯,269040,6
65ERfZiHpboFggL2pxdAjT,6zOLV1jKRsHn4QYgFpcH1U,任性情人,213493,7
65ERfZiHpboFggL2pxdAjT,6cJYDFG15PWwUcmxrjmjLR,愛情句型,250466,8
65ERfZiHpboFggL2pxdAjT,3koYZ3VfxrkXqsE98DQuvv,匿名的安慰,246506,9
65ERfZiHpboFggL2pxdAjT,7ztBMTlFfxnw2iyALk8Hks,你在哪裡？,239933,10
65ERfZiHpboFggL2pxdAjT,08JaMdyZnh1wg5laovGujC,絕配 (Intro),48893,11
65ERfZiHpboFggL2pxdAjT,7eghr7ygIRdrVhfkC2LCjF,絕配,237533,12
65ERfZiHpboFggL2pxdAjT,0IQHk9kjz6aGx4dVA2MHHY,立刻出發,285306,13
65ERfZiHpboFggL2pxdAjT,6zLRXtrzQbeNfyjCn9vGDf,立刻出發 (Outro),41026,14
0s103MyquDYDH5V1C5W49J,2yo7tULBWy7xQ0TBr8wN8G,想你想你,190893,1
0s103MyquDYDH5V1C5W49J,2rip4oaGtqiZU5YQpSjQr1,愛太空,274973,2
0s103MyquDYDH5V1C5W49J,5z1QFOA1tpxyemeXaEdaBp,陪我到以後 (feat. 羅志祥),242533,3
0s103MyquDYDH5V1C5W49J,5u9pQMakuYMeT5jnjr03Pg,黏黏黏黏,200733,4
0s103MyquDYDH5V1C5W49J,5aP5nLqTG529xUT5jWSS11,搖滾吧姑娘,235933,5
0s103MyquDYDH5V1C5W49J,6amGnsfKvITelT4V4YfbYv,不哭,259532,6
0s103MyquDYDH5V1C5W49J,0MhUPFGOIyoRsBESD4v2uU,自行浪漫,241866,7
0s103MyquDYDH5V1C5W49J,0JYqPLmgCuTDDKB66echDC,下一頁的我,349133,8
0s103MyquDYDH5V1C5W49J,4NZcilPhtaYy5UVKoK4vrN,一直幸福,252560,9
0s103MyquDYDH5V1C5W49J,0wFTxOoKrkD9HygvGycMU2,愛的ATM,215306,10
65SWVujlt0XXaClvw8MrbI,7ggBJayyIyrFgjeun8TfTl,Happy Loving,195093,1
65SWVujlt0XXaClvw8MrbI,4lnAwf1MqSHDdXj7oJqrDN,心電心,227040,2
65SWVujlt0XXaClvw8MrbI,2ilPUmpB1h0RW8djPgLzhb,"我很好,那麼你呢？",233066,3
65SWVujlt0XXaClvw8MrbI,7h6ak0xbaxGvXHT8fafD74,別說,241293,4
65SWVujlt0XXaClvw8MrbI,3uyNzfF9JednQX0CIbWjZ7,我會更好,261440,5
65SWVujlt0XXaClvw8MrbI,1bpeLlUQd3A1x26HlWScgx,喜歡你怎麼辦？,262493,6
65SWVujlt0XXaClvw8MrbI,4l60CP3LaewFOUn0QkxYGt,Shining,201773,7
65SWVujlt0XXaClvw8MrbI,5ac9rKwPynRNHLtIXxQvVg,很愛,271160,8
65SWVujlt0XXaClvw8MrbI,1fact1cnLNIql3GoaVjXXV,Mr. Honey,201040,9
65SWVujlt0XXaClvw8MrbI,65991jzUulO5E3FB5iAds1,小星星,326493,10
1wzVLoC20ZFjMXRzCSi1nG,5oLUBliXNcGOrAEjhzRHs3,美麗的日子,225533,1
1wzVLoC20ZFjMXRzCSi1nG,5ZDO2KPqVLyG6h4UcKCjFS,等,229626,2
1wzVLoC20ZFjMXRzCSi1nG,1wyrhDctrsIxe6G5HB0OSt,輕微,261506,3
1wzVLoC20ZFjMXRzCSi1nG,6qKLWsGfoVXXcZxiMILHnc,當你,203200,4
1wzVLoC20ZFjMXRzCSi1nG,0WdV8xsfhPrPOM00ZLCLHJ,On My Way,248373,5
1wzVLoC20ZFjMXRzCSi1nG,6wBFXlAZFV4vFaTiXaVa9U,我以為,262733,6
1wzVLoC20ZFjMXRzCSi1nG,4Uuvh6vzi2SuiucrZ4BxLG,As Time Goes By,270960,7
1wzVLoC20ZFjMXRzCSi1nG,231aXMZh7xQOqH121iy4IL,幸福背後,249133,8
1wzVLoC20ZFjMXRzCSi1nG,6kTVgAUbskY6gQjJnhy8Du,灰姑娘的眼淚,278293,9
1wzVLoC20ZFjMXRzCSi1nG,0YxC9UoZYwFq9Rr4fhjwYV,愛你,219626,10
1wzVLoC20ZFjMXRzCSi1nG,11bsH4U5eULxPnBwnOJhuP,月光,245706,11
1wzVLoC20ZFjMXRzCSi1nG,19HU3pjkoN8W2zS9Mu7eBa,明天見,257959,12
1wzVLoC20ZFjMXRzCSi1nG,6alfHoxyxgNsHPI64ynOzo,第一次愛的人,233213,1
1wzVLoC20ZFjMXRzCSi1nG,2z3QddhGDVmRTwuwuCvucu,抱著你哭,284546,2
1wzVLoC20ZFjMXRzCSi1nG,7EIfKQxduTRVffXfrqwwUc,心心相印,229773,3
1wzVLoC20ZFjMXRzCSi1nG,4puOtSxnz8m3xHBkI6ED5E,羽毛,235480,4
1wzVLoC20ZFjMXRzCSi1nG,2rskbinrWGHirxSDynbmS8,翅膀,241323,5
1wzVLoC20ZFjMXRzCSi1nG,10FDSMelYsqUWf8YMQRrtA,飛吧,254933,6
1wzVLoC20ZFjMXRzCSi1nG,7jgVsDIKWdvP9TqDlKNQPN,青春考卷,304533,7
1wzVLoC20ZFjMXRzCSi1nG,62il3rnKXvQsVS2J2jHscf,愛情城堡,206800,8
0SJfNYYj5PlGBcPzyYOBzn,28awVzH2t8toxYbPMWezqG,Hi Hi Bye Bye,243066,1
0SJfNYYj5PlGBcPzyYOBzn,0tthsxHjaKkMjh8mFOKKyI,因為是你,263493,2
0SJfNYYj5PlGBcPzyYOBzn,1Y0ZxO2cw6IfIdbaSuEmJY,水仙,219573,3
0SJfNYYj5PlGBcPzyYOBzn,6pq9akbTLvInky0VKzByL7,愛你,219626,4
0SJfNYYj5PlGBcPzyYOBzn,7un5ovSWNNNNBnvSOynefF,Honey,214386,5
0SJfNYYj5PlGBcPzyYOBzn,3zITNHUKVAnfpHQIHi7mUZ,月光,245706,6
0SJfNYYj5PlGBcPzyYOBzn,0jotolQ6bmAK0YCqe1PS0q,那年夏天寧靜的海,252133,7
0SJfNYYj5PlGBcPzyYOBzn,5y3l8Zmv1kEJicXbUEnWJu,WooSa WooSa,198840,8
0SJfNYYj5PlGBcPzyYOBzn,4AAnrijd4c9WG47diAoCMm,睫毛彎彎,244933,9
0SJfNYYj5PlGBcPzyYOBzn,41enzq4zcqs3HpA5m26F4D,Da Da Da,230373,10
0SJfNYYj5PlGBcPzyYOBzn,6X0reDz7vyean33pOSli1J,衣櫥的祕密,225160,11
0SJfNYYj5PlGBcPzyYOBzn,5kvWn3smyEoqlmxJXip3kD,我會好好的,270533,12
0SJfNYYj5PlGBcPzyYOBzn,7H2KUUHkc5YwRY1j2NSXRr,灰姑娘的眼淚,278293,13
0SJfNYYj5PlGBcPzyYOBzn,0YTSfb0tN2xd7ENhQEdYl9,愛的天靈靈,232226,14
0SJfNYYj5PlGBcPzyYOBzn,05gbqZukitss4GdJRO8XnZ,熱愛,215493,15
0SJfNYYj5PlGBcPzyYOBzn,3CHdcgfnUIaPMRQjsgPw9D,這就是愛,239600,16
1wRnPxKtzWiAk0eveDvIOm,2uWQePridmSQCicFUKE3te,飄飄,204866,1
1wRnPxKtzWiAk0eveDvIOm,0js8nlHHaQrEca3mPa0hBU,熱愛,215493,2
1wRnPxKtzWiAk0eveDvIOm,53mUWJsq0FPsPJzOU3YZ9c,這就是愛,239600,3
1wRnPxKtzWiAk0eveDvIOm,049XqMvPXqFHEdUVQocrlZ,瞬間,264400,4
1wRnPxKtzWiAk0eveDvIOm,0Im4eZSEkvCE66NQ6o17Mi,雙人舞,226506,5
1wRnPxKtzWiAk0eveDvIOm,4ZTQpZ5589B6o8HE59pRxE,日落前七分鐘,235826,6
1wRnPxKtzWiAk0eveDvIOm,4PWz7IdlrAcJ6XPJLTC636,幸福神偷,200840,7
1wRnPxKtzWiAk0eveDvIOm,32Js0YIKHUjub3EOFJwpfb,還是好朋友,224226,8
1wRnPxKtzWiAk0eveDvIOm,4PDmg0EQDwVlxb9KmUPIJM,泡泡糖,216666,9
1wRnPxKtzWiAk0eveDvIOm,09rfzCVp4jvreNnPOxbSeC,睜開眼,314626,10
4qyuRPbyVLmpveXetbbpqu,0h0FY6yKRkECY0arCVMwdt,愛的天靈靈,232226,1
4qyuRPbyVLmpveXetbbpqu,6bV7CG4bGI4U3imq2NpIG0,那年夏天寧靜的海,252133,2
4qyuRPbyVLmpveXetbbpqu,2xEGENLUhn2OPrv0iQzkSB,原來這才是真的你,263173,3
4qyuRPbyVLmpveXetbbpqu,0OxfrjjOif2G1dLPvxrOdo,火車快開,204933,4
4qyuRPbyVLmpveXetbbpqu,3a3ljPj3Z0bcAs2kvDgw87,蝴蝶,264466,5
4qyuRPbyVLmpveXetbbpqu,1QxRE83P7uubsERMVQi2lb,我和你,253800,6
4qyuRPbyVLmpveXetbbpqu,3FFQUMXicYRpPgJ0wzsIsG,愛上了就不得了,208933,7
4qyuRPbyVLmpveXetbbpqu,1NXe44mYkc3NHvmHk2qRSc,迷你電影,248933,8
4qyuRPbyVLmpveXetbbpqu,0svGMHFc84FfWAqHMTPazo,衣櫥的祕密,225160,9
4qyuRPbyVLmpveXetbbpqu,7DIDdHcXqj6x8JoUrz50kn,約定,215320,10
0KPuTShD7d1YjB2ILA2L74,1vFGwteJk3i24kHw7vtaXL,睫毛彎彎,244933,1
0KPuTShD7d1YjB2ILA2L74,2Vj771RZdqiM0l9R2tb0cr,打起精神來,251626,2
0KPuTShD7d1YjB2ILA2L74,73HYWlN3OO01k7sGN3PjI5,我會好好的,270533,3
0KPuTShD7d1YjB2ILA2L74,2P9t2FgIhPmXc4FNNDBek2,WooSa WooSa,198840,4
0KPuTShD7d1YjB2ILA2L74,2riiPX5GrBndbNPRvBG4If,手錶,228760,5
0KPuTShD7d1YjB2ILA2L74,7HwvnxOtN8HYN9HlYkOrNp,想和你,226800,6
0KPuTShD7d1YjB2ILA2L74,5HjCyWXw4N83cWhkiRSJxY,You Are My Only Love,236000,7
0KPuTShD7d1YjB2ILA2L74,0WNNq2wekhAHFs84UHhm73,太陽萬歲,224133,8
0KPuTShD7d1YjB2ILA2L74,1TQMB1V82eGjSs0NbX3YQv,丟銅板,243773,9
0KPuTShD7d1YjB2ILA2L74,0SAhAUZdNKOPSkrfjDMKko,夢的光點,231586,10
36tSH3aAgS5hdsriGfaOB7,3Rky6USyj08oq7PZnetbxR,Da Da Da,230373,1
36tSH3aAgS5hdsriGfaOB7,22Iyz3QU2Uh94TiHqcIMAS,2005月光閃耀,257333,2
36tSH3aAgS5hdsriGfaOB7,3aZKZaVLj44XMvmAWu07vj,Baby Baby Tell Me,210960,3
36tSH3aAgS5hdsriGfaOB7,3SYkxRAriiBdHtlu5Dn4WQ,愛你,219626,4
36tSH3aAgS5hdsriGfaOB7,0LwmZqwUQkYgTT2X43W4rh,Honey,214386,5
36tSH3aAgS5hdsriGfaOB7,61J4I5Bj4lmVJwFcNBuD8W,當你,203200,6
36tSH3aAgS5hdsriGfaOB7,2FR977nNHJdOB2Hd0gwadc,Beauty,239800,7
36tSH3aAgS5hdsriGfaOB7,5emDhWdtC8tiZUf3vOYC5U,翹翹板,219133,8
36tSH3aAgS5hdsriGfaOB7,6xvahGZ17q2JIlB60E8JMG,愛的套餐,204906,9
36tSH3aAgS5hdsriGfaOB7,6Z4ceWV9BAU3VquvS8KFPS,愛的滑翔翼,296826,10
36tSH3aAgS5hdsriGfaOB7,4Gb8D23if2SemAMGSTDRJ8,戀愛節奏,269706,11
36tSH3aAgS5hdsriGfaOB7,26QSTmKLjdY5xJWqvheGiM,木馬屠城記,204773,12
36tSH3aAgS5hdsriGfaOB7,2wHr4CXJrpz6CpTaj12Yla,非soul Mate,243373,13
36tSH3aAgS5hdsriGfaOB7,5duycvCCzyCLfCM1enSXSa,灰姑娘的眼淚 - 電音版,279493,14
36tSH3aAgS5hdsriGfaOB7,7rXTHQaGp8qYOzJFY3vKzD,這...,212440,15
36tSH3aAgS5hdsriGfaOB7,0ONQ4wuDRVTqIrIkq9cYn7,第一次愛的人,233213,16
36tSH3aAgS5hdsriGfaOB7,09PQDZx79pH9DUH8q9QFek,心心相印,229773,17
36tSH3aAgS5hdsriGfaOB7,3TUCdopGHUMg0oB6Wxha8T,失戀歌迷黨,221066,18
36tSH3aAgS5hdsriGfaOB7,4PaMDKGdt82cswvH9l5Asz,往幸福出發吧,222133,19
36tSH3aAgS5hdsriGfaOB7,3Nl4s2P80py9uS0JiYvXrx,愛你 - 電音版,273453,20
77Mqv81S8GxDvP74IRtmFu,0nxFhlwYHCYVhvOncvW3Pn,Honey,214386,1
77Mqv81S8GxDvP74IRtmFu,0bZfBo2yGmFcXJ7maOJBwM,翹翹板,219133,2
77Mqv81S8GxDvP74IRtmFu,56t3crAPniff1aAYUnqO2S,翅膀,241323,3
77Mqv81S8GxDvP74IRtmFu,4fgDBj03oX7k7pXNCnerKh,木馬屠城記,204773,4
77Mqv81S8GxDvP74IRtmFu,7xhTl2BExco2AUrgF76KqY,飛吧,254933,5
77Mqv81S8GxDvP74IRtmFu,65fUiG93M3TQwDwxCMy9Rv,失戀歌迷黨,221066,6
77Mqv81S8GxDvP74IRtmFu,0RDK2akTnksmqPxgD5i6PJ,青春考卷,304533,7
77Mqv81S8GxDvP74IRtmFu,6X0ZxnL0k15R0jTgbKTVe8,愛的滑翔翼,296826,8
77Mqv81S8GxDvP74IRtmFu,1oJgaXsqwNDUmGzaowUn9B,往幸福出發吧,222133,9
77Mqv81S8GxDvP74IRtmFu,7JNYQ4POaO8slsOuqZM6Ra,愛情城堡,206800,10
64e67ahttBQ4A02teJVoZu,6T7oK4eP3Tezw4Ogy7q6KO,愛你,219626,1
64e67ahttBQ4A02teJVoZu,0S1qNnKSIW6UxlfgBFrvgC,月光,245706,2
64e67ahttBQ4A02teJVoZu,4BmaIgP7M54WEarBp5A1AM,明天見,257959,3
64e67ahttBQ4A02teJVoZu,24EF4tw3Se4mhy3a7KsKbf,戀愛節奏,269706,4
64e67ahttBQ4A02teJVoZu,5jBc4bZyj9yqoPlulQffZb,糖罐子,277493,5
64e67ahttBQ4A02teJVoZu,5D9xhCupd5gsg99VA2cVxt,愛的套餐,204906,6
64e67ahttBQ4A02teJVoZu,0aS2KtZUK3AHnaDvJSMsIw,第一次愛的人,233213,7
64e67ahttBQ4A02teJVoZu,5R5YMd3awiXSjo7kXRdzHI,抱著你哭,284546,8
64e67ahttBQ4A02teJVoZu,1EqvktVuSfNCgb7WpHw0Hn,心心相印,229773,9
64e67ahttBQ4A02teJVoZu,6hNNvp1rTEQiEl38zEHy8u,羽毛,235480,10
2nXygKVkTEGHeCtdEHCsdp,6MIyKhP7MqtvYDmpfovRmR,灰姑娘的眼淚,278293,1
2nXygKVkTEGHeCtdEHCsdp,0qmhlvIAdRb3NPyN4AFieb,Beauty,239800,2
2nXygKVkTEGHeCtdEHCsdp,4xNDbq22jC2Vdf6QV2uArL,當你,203200,3
2nXygKVkTEGHeCtdEHCsdp,5UqjkupyNyTehMIC9xXI2Y,On My Way,248373,4
2nXygKVkTEGHeCtdEHCsdp,6M9cLS1vh6azEouQlTIK3P,我以為,262733,5
2nXygKVkTEGHeCtdEHCsdp,0vCEYrkO6DM2tusW0a3Mkc,Baby Baby Tell Me,210960,6
2nXygKVkTEGHeCtdEHCsdp,2HuTI3URUx2NAucRbTBqAm,非soul Mate,243373,7
2nXygKVkTEGHeCtdEHCsdp,0Xv50cFjsOZQOf9aeBt6Aq,As Time Goes By,270960,8
2nXygKVkTEGHeCtdEHCsdp,0ysqy1OBj1J7RtInPUtrvn,這...,212440,9
2nXygKVkTEGHeCtdEHCsdp,5DNPKrLAd8Hbl1Fq6UIu6Y,幸福背後,249133,10
3ldtM6HPqyBnNkwYQSjRTq,3iwHsfHlXJbwNDNOo7rQeg,Phone人院,203644,1
15G4RZDoA7geyfei0aJ9jl,77nP52mg4XRVZscMZlM1ds,This Wish - Cyndi Wang Version,205480,1
2c48SuugcX9dPfRijngwrE,3DZ3DsIbUTzrmyXyCYzeQK,SUGAR HIGH,159200,1
3U2nswD2FPErLIrGU53S6R,6MgqHZFAVhqe16zCX8VVsl,BITE BACK,210800,1
0FpsxHkBeat4TclF1958p6,7jr0ZMd8L9yT76ZMQL6Nel,心靈的冒險,224274,1
2whDX7JQqlHt3ZCt1thypq,1jhPjkF4csz3ip1OyAoYbD,My! Cyndi!,274343,1
2whDX7JQqlHt3ZCt1thypq,0OGcfI0prk9co0U4nWPL9x,Honey,213000,2
2whDX7JQqlHt3ZCt1thypq,6Oxkx8cU5kvaN6zkhIov8B,當你,263750,3
2whDX7JQqlHt3ZCt1thypq,0m4j0IxjwFyr0pUt97nqQM,我會好好的,270054,4
2whDX7JQqlHt3ZCt1thypq,1sThLiEhj2FB8gshEPzXDK,月光,247695,5
2whDX7JQqlHt3ZCt1thypq,0QQizQ33fnryQBDeSOEqii,愛你,210750,6
7m7oo9ZjcNC5hkymO41RvU,39niblI2atv8dsXTtMuvJa,境遷 (電視劇《哦! 我的皇帝陛下》片尾曲),193055,1
2q54wzSacT8YBZ5vH4O5Vk,1OGh0Nz1hfNXkZAfeGhwNV,彩虹的微笑 - 微笑pasta主題曲,170666,1
2q54wzSacT8YBZ5vH4O5Vk,4E9mFl6ujkgMbUvlhSfzci,黃昏曉 - 微笑pasta插曲,285640,2
2q54wzSacT8YBZ5vH4O5Vk,2XesaChzGw3Qpuih6bKi7u,I Do - 微笑pasta插曲,240760,3
29yxt3z7wic3VrXUxkAEXF,2oPG1fUVMa4rXZljnqt40y,觀雪 (影視劇《墨雨雲間》片頭曲),273987,1
29yxt3z7wic3VrXUxkAEXF,5D2b4Y7n8Z5nZFwAcyjC7i,活下去愛下去 (影視劇《墨雨雲間》片尾曲),230818,2
29yxt3z7wic3VrXUxkAEXF,3jYh5BRGFhJcrbasEz5HUp,墨雨雲間 (影視劇《墨雨雲間》插曲),272261,3
29yxt3z7wic3VrXUxkAEXF,5QXOr67DTn1XATV1wr38Pp,凋零 (影視劇《墨雨雲間》插曲),268998,4
29yxt3z7wic3VrXUxkAEXF,6NbboFN4LEnMWDaN18ezFY,當歸 (影視劇《墨雨雲間》插曲),248212,5
29yxt3z7wic3VrXUxkAEXF,0AeBoypPfaO1AROdKiKaYv,芳菲落盡梨花白 (影視劇《墨雨雲間》插曲),296129,6
